condition k rep method nodeAge trueBrlen estBrlen
s6c3 k10 r1 spalin_leaves 216 9.0 0.833335
s6c3 k10 r1 spalin_leaves 216 56.0 64.8047
s6c3 k10 r1 spalin_leaves 216 56.0 203.207
s6c3 k10 r1 spalin_leaves 216 48.0 57.6898
s6c3 k10 r1 spalin_leaves 216 48.0 0.833333
s6c3 k10 r1 spalin_leaves 216 55.0 83.2965
s6c3 k10 r1 spalin_leaves 216 4.0 0.833333
s6c3 k10 r1 spalin_leaves 216 8.0 0.833333
s6c3 k10 r1 spalin_leaves 216 4.0 51.1825
s6c3 k10 r1 spalin_leaves 216 7.0 0.833335
s6c3 k10 r1 spalin_leaves 216 7.0 65.4097
s6c3 k10 r1 spalin_leaves 216 2.0 0.833333
s6c3 k10 r1 spalin_leaves 216 2.0 36.681
s6c3 k10 r1 spalin_leaves 216 46.0 51.874
s6c3 k10 r1 spalin_leaves 216 46.0 129.048
s6c3 k10 r1 spalin_leaves 216 14.0 0.833333
s6c3 k10 r1 spalin_leaves 216 14.0 39.345
s6c3 k10 r1 spalin_leaves 216 45.0 25.6
s6c3 k10 r1 spalin_leaves 216 45.0 0.833333
s6c3 k10 r1 spalin_leaves 216 54.0 145.315
s6c3 k10 r1 spalin_leaves 216 9.0 87.5287
s7c1 k10 r1 problin 4 3.0 0
s7c1 k10 r1 problin 60 56.0 32.1627
s7c1 k10 r1 problin 105 45.0 23.0765
s7c1 k10 r1 problin 106 46.0 74.4402
s7c1 k10 r1 problin 121 117.0 10.1955
s7c1 k10 r1 problin 144 39.0 29.8832
s7c1 k10 r1 problin 150 44.0 39.4833
s7c1 k10 r1 problin 156 51.0 60.2013
s7c1 k10 r1 problin 158 52.0 94.0555
s7c1 k10 r1 problin 184 40.0 0.833333
s7c1 k10 r1 problin 186 36.0 54.436
s7c1 k10 r1 problin 187 43.0 0.833333
s7c1 k10 r1 problin 189 39.0 54.436
s7c1 k10 r1 problin 193 37.0 0.833333
s7c1 k10 r1 problin 196 38.0 0.833333
s7c1 k10 r1 problin 197 39.0 0.833333
s7c1 k10 r1 problin 199 43.0 37.1698
s7c1 k10 r1 problin 216 19.0 0.833333
s7c1 k10 r1 problin 216 17.0 0.833333
s7c1 k10 r1 problin 216 23.0 0.833333
s7c1 k10 r1 problin 216 23.0 0.833333
s7c1 k10 r1 problin 216 32.0 30.388
s7c1 k10 r1 problin 216 32.0 0.833333
s7c1 k10 r1 problin 216 29.0 30.3995
s7c1 k10 r1 problin 216 29.0 67.5898
s7c1 k10 r1 problin 216 95.0 169.762
s7c1 k10 r1 problin 216 19.0 0.833333
s7c1 k10 r1 problin 216 95.0 105.329
s7c1 k10 r1 problin 216 20.0 0.833333
s7c1 k10 r1 problin 216 20.0 169.762
s7c1 k10 r1 problin 216 30.0 0.833333
s7c1 k10 r1 problin 216 30.0 67.716
s7c1 k10 r1 problin 216 27.0 0.833333
s7c1 k10 r1 problin 216 27.0 67.716
s7c1 k10 r1 problin 216 17.0 48.051
s7c1 k10 r1 spalin_all 4 3.0 0
s7c1 k10 r1 spalin_all 60 56.0 20.0568
s7c1 k10 r1 spalin_all 105 45.0 34.3677
s7c1 k10 r1 spalin_all 106 46.0 101.421
s7c1 k10 r1 spalin_all 121 117.0 47.5622
s7c1 k10 r1 spalin_all 144 39.0 40.2048
s7c1 k10 r1 spalin_all 150 44.0 50.7952
s7c1 k10 r1 spalin_all 156 51.0 59.4633
s7c1 k10 r1 spalin_all 158 52.0 95.6442
s7c1 k10 r1 spalin_all 184 40.0 20.4512
s7c1 k10 r1 spalin_all 186 36.0 26.3455
s7c1 k10 r1 spalin_all 187 43.0 38.106
s7c1 k10 r1 spalin_all 189 39.0 103.688
s7c1 k10 r1 spalin_all 193 37.0 24.5463
s7c1 k10 r1 spalin_all 196 38.0 60.1073
s7c1 k10 r1 spalin_all 197 39.0 58.5137
s7c1 k10 r1 spalin_all 199 43.0 64.616
s7c1 k10 r1 spalin_all 216 19.0 43.6768
s7c1 k10 r1 spalin_all 216 17.0 47.2102
s7c1 k10 r1 spalin_all 216 23.0 20.8417
s7c1 k10 r1 spalin_all 216 23.0 28.4315
s7c1 k10 r1 spalin_all 216 32.0 44.5628
s7c1 k10 r1 spalin_all 216 32.0 32.9097
s7c1 k10 r1 spalin_all 216 29.0 46.4632
s7c1 k10 r1 spalin_all 216 29.0 63.1695
s7c1 k10 r1 spalin_all 216 95.0 166.808
s7c1 k10 r1 spalin_all 216 19.0 69.3473
s7c1 k10 r1 spalin_all 216 95.0 68.9202
s7c1 k10 r1 spalin_all 216 20.0 96.6347
s7c1 k10 r1 spalin_all 216 20.0 99.4863
s7c1 k10 r1 spalin_all 216 30.0 27.509
s7c1 k10 r1 spalin_all 216 30.0 65.5188
s7c1 k10 r1 spalin_all 216 27.0 28.6693
s7c1 k10 r1 spalin_all 216 27.0 28.5138
s7c1 k10 r1 spalin_all 216 17.0 20.8308
s7c1 k10 r1 spalin_leaves 4 3.0 0
s7c1 k10 r1 spalin_leaves 60 56.0 0.833333
s7c1 k10 r1 spalin_leaves 105 45.0 69.662
s7c1 k10 r1 spalin_leaves 106 46.0 143.05
s7c1 k10 r1 spalin_leaves 121 117.0 0.833333
s7c1 k10 r1 spalin_leaves 144 39.0 44.4157
s7c1 k10 r1 spalin_leaves 150 44.0 0.833333
s7c1 k10 r1 spalin_leaves 156 51.0 42.9302
s7c1 k10 r1 spalin_leaves 158 52.0 159.511
s7c1 k10 r1 spalin_leaves 184 40.0 0.833333
s7c1 k10 r1 spalin_leaves 186 36.0 53.6342
s7c1 k10 r1 spalin_leaves 187 43.0 0.833333
s7c1 k10 r1 spalin_leaves 189 39.0 169.762
s7c1 k10 r1 spalin_leaves 193 37.0 0.833333
s7c1 k10 r1 spalin_leaves 196 38.0 0.833333
s7c1 k10 r1 spalin_leaves 197 39.0 0.833333
s7c1 k10 r1 spalin_leaves 199 43.0 45.389
s7c1 k10 r1 spalin_leaves 216 19.0 0.833333
s7c1 k10 r1 spalin_leaves 216 17.0 0.833333
s7c1 k10 r1 spalin_leaves 216 23.0 0.833333
s7c1 k10 r1 spalin_leaves 216 23.0 58.2795
s7c1 k10 r1 spalin_leaves 216 32.0 75.9007
s7c1 k10 r1 spalin_leaves 216 32.0 0.833333
s7c1 k10 r1 spalin_leaves 216 29.0 70.4823
s7c1 k10 r1 spalin_leaves 216 29.0 83.2713
s7c1 k10 r1 spalin_leaves 216 95.0 169.762
s7c1 k10 r1 spalin_leaves 216 19.0 131.712
s7c1 k10 r1 spalin_leaves 216 95.0 100.376
s7c1 k10 r1 spalin_leaves 216 20.0 105.35
s7c1 k10 r1 spalin_leaves 216 20.0 135.304
s7c1 k10 r1 spalin_leaves 216 30.0 0.833333
s7c1 k10 r1 spalin_leaves 216 30.0 84.3433
s7c1 k10 r1 spalin_leaves 216 27.0 0.833333
s7c1 k10 r1 spalin_leaves 216 27.0 61.0628
s7c1 k10 r1 spalin_leaves 216 17.0 70.6218
s7c3 k10 r1 problin virtual 0 0
s7c3 k10 r1 problin 38 37.0 0.833333
s7c3 k10 r1 problin 77 39.0 39.6453
s7c3 k10 r1 problin 80 42.0 49.256
s7c3 k10 r1 problin 120 43.0 125.022
s7c3 k10 r1 problin 122 45.0 39.9693
s7c3 k10 r1 problin 125 45.0 0.833333
s7c3 k10 r1 problin 132 52.0 15.6765
s7c3 k10 r1 problin 161 36.0 0.833333
s7c3 k10 r1 problin 163 41.0 37.2878
s7c3 k10 r1 problin 163 43.0 67.7603
s7c3 k10 r1 problin 164 39.0 0.833333
s7c3 k10 r1 problin 166 44.0 0.833333
s7c3 k10 r1 problin 166 46.0 0.833333
s7c3 k10 r1 problin 174 42.0 51.9707
s7c3 k10 r1 problin 175 174.0 96.3868
s7c3 k10 r1 problin 195 32.0 0.833333
s7c3 k10 r1 problin 197 34.0 0.833333
s7c3 k10 r1 problin 200 68.0 167.495
s7c3 k10 r1 problin 200 34.0 0.833333
s7c3 k10 r1 problin 200 37.0 0.833333
s7c3 k10 r1 problin 201 37.0 67.4755
s7c3 k10 r1 problin 202 36.0 183.145
s7c3 k10 r1 problin 203 40.0 0.833333
s7c3 k10 r1 problin 207 41.0 85.152
s7c3 k10 r1 problin 211 45.0 0.833333
s7c3 k10 r1 problin 216 21.0 47.9472
s7c3 k10 r1 problin 216 14.0 0.833333
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 13.0 0.833333
s7c3 k10 r1 problin 216 13.0 0.833333
s7c3 k10 r1 problin 216 55.0 67.5777
s7c3 k10 r1 problin 216 55.0 0.833333
s7c3 k10 r1 problin 216 21.0 0.833333
s7c3 k10 r1 problin 216 15.0 48.051
s7c3 k10 r1 problin 216 15.0 0.833333
s7c3 k10 r1 problin 216 52.0 67.5797
s7c3 k10 r1 problin 216 42.0 0.833333
s7c3 k10 r1 problin 216 42.0 0.833333
s7c3 k10 r1 problin 216 19.0 47.9472
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 16.0 0.833333
s7c3 k10 r1 problin 216 41.0 68.6752
s7c3 k10 r1 problin 216 41.0 196.597
s7c3 k10 r1 problin 216 19.0 0.833333
s7c3 k10 r1 problin 216 9.0 0.833333
s7c3 k10 r1 problin 216 9.0 0.833333
s7c3 k10 r1 problin 216 5.0 0.833333
s7c3 k10 r1 problin 216 5.0 0.833333
s7c3 k10 r1 problin 216 14.0 0.833333
s7c3 k10 r1 spalin_all virtual 0 0
s7c3 k10 r1 spalin_all 38 37.0 0.833333
s7c3 k10 r1 spalin_all 77 39.0 54.2163
s7c3 k10 r1 spalin_all 80 42.0 54.7727
s7c3 k10 r1 spalin_all 120 43.0 105.2
s7c3 k10 r1 spalin_all 122 45.0 63.5478
s7c3 k10 r1 spalin_all 125 45.0 45.2198
s7c3 k10 r1 spalin_all 132 52.0 59.9888
s7c3 k10 r1 spalin_all 161 36.0 99.9675
s7c3 k10 r1 spalin_all 163 41.0 28.0768
s7c3 k10 r1 spalin_all 163 43.0 80.1415
s7c3 k10 r1 spalin_all 164 39.0 5.36318
s7c3 k10 r1 spalin_all 166 44.0 47.3877
s7c3 k10 r1 spalin_all 166 46.0 7.0388
s7c3 k10 r1 spalin_all 174 42.0 69.8282
s7c3 k10 r1 spalin_all 175 174.0 111.805
s7c3 k10 r1 spalin_all 195 32.0 31.586
s7c3 k10 r1 spalin_all 197 34.0 20.369
s7c3 k10 r1 spalin_all 200 68.0 171.625
s7c3 k10 r1 spalin_all 200 34.0 86.1778
s7c3 k10 r1 spalin_all 200 37.0 66.6258
s7c3 k10 r1 spalin_all 201 37.0 43.5232
s7c3 k10 r1 spalin_all 202 36.0 119.046
s7c3 k10 r1 spalin_all 203 40.0 6.60843
s7c3 k10 r1 spalin_all 207 41.0 75.3205
s7c3 k10 r1 spalin_all 211 45.0 4.81767
s7c3 k10 r1 spalin_all 216 21.0 54.9542
s7c3 k10 r1 spalin_all 216 14.0 8.70613
s7c3 k10 r1 spalin_all 216 16.0 45.7928
s7c3 k10 r1 spalin_all 216 16.0 10.6919
s7c3 k10 r1 spalin_all 216 16.0 41.409
s7c3 k10 r1 spalin_all 216 16.0 3.31203
s7c3 k10 r1 spalin_all 216 13.0 49.0562
s7c3 k10 r1 spalin_all 216 13.0 12.7245
s7c3 k10 r1 spalin_all 216 55.0 97.5183
s7c3 k10 r1 spalin_all 216 55.0 63.759
s7c3 k10 r1 spalin_all 216 21.0 7.20322
s7c3 k10 r1 spalin_all 216 15.0 24.4357
s7c3 k10 r1 spalin_all 216 15.0 22.9848
s7c3 k10 r1 spalin_all 216 52.0 95.4715
s7c3 k10 r1 spalin_all 216 42.0 15.0903
s7c3 k10 r1 spalin_all 216 42.0 54.5987
s7c3 k10 r1 spalin_all 216 19.0 47.8928
s7c3 k10 r1 spalin_all 216 16.0 44.5637
s7c3 k10 r1 spalin_all 216 16.0 36.1147
s7c3 k10 r1 spalin_all 216 41.0 60.5763
s7c3 k10 r1 spalin_all 216 41.0 196.597
s7c3 k10 r1 spalin_all 216 19.0 11.5011
s7c3 k10 r1 spalin_all 216 9.0 26.7097
s7c3 k10 r1 spalin_all 216 9.0 23.02
s7c3 k10 r1 spalin_all 216 5.0 21.4698
s7c3 k10 r1 spalin_all 216 5.0 12.3204
s7c3 k10 r1 spalin_all 216 14.0 14.174
s7c3 k10 r1 spalin_leaves virtual 0 0
s7c3 k10 r1 spalin_leaves 38 37.0 0.833333
s7c3 k10 r1 spalin_leaves 77 39.0 0.833333
s7c3 k10 r1 spalin_leaves 80 42.0 95.779
s7c3 k10 r1 spalin_leaves 120 43.0 148.117
s7c3 k10 r1 spalin_leaves 122 45.0 87.582
s7c3 k10 r1 spalin_leaves 125 45.0 0.833333
s7c3 k10 r1 spalin_leaves 132 52.0 0.833333
s7c3 k10 r1 spalin_leaves 161 36.0 46.1665
s7c3 k10 r1 spalin_leaves 163 41.0 109.415
s7c3 k10 r1 spalin_leaves 163 43.0 46.7992
s7c3 k10 r1 spalin_leaves 164 39.0 0.833333
s7c3 k10 r1 spalin_leaves 166 44.0 0.833333
s7c3 k10 r1 spalin_leaves 166 46.0 0.833333
s7c3 k10 r1 spalin_leaves 174 42.0 53.6473
s7c3 k10 r1 spalin_leaves 175 174.0 142.592
s7c3 k10 r1 spalin_leaves 195 32.0 0.833333
s7c3 k10 r1 spalin_leaves 197 34.0 0.833333
s7c3 k10 r1 spalin_leaves 200 68.0 196.597
s7c3 k10 r1 spalin_leaves 200 34.0 0.833333
s7c3 k10 r1 spalin_leaves 200 37.0 47.6277
s7c3 k10 r1 spalin_leaves 201 37.0 36.5587
s7c3 k10 r1 spalin_leaves 202 36.0 141.668
s7c3 k10 r1 spalin_leaves 203 40.0 0.833333
s7c3 k10 r1 spalin_leaves 207 41.0 69.336
s7c3 k10 r1 spalin_leaves 211 45.0 0.833333
s7c3 k10 r1 spalin_leaves 216 21.0 70.7682
s7c3 k10 r1 spalin_leaves 216 14.0 0.833333
s7c3 k10 r1 spalin_leaves 216 16.0 0.833333
s7c3 k10 r1 spalin_leaves 216 16.0 69.5268
s7c3 k10 r1 spalin_leaves 216 16.0 0.833333
s7c3 k10 r1 spalin_leaves 216 16.0 51.1055
s7c3 k10 r1 spalin_leaves 216 13.0 0.833333
s7c3 k10 r1 spalin_leaves 216 13.0 80.4522
s7c3 k10 r1 spalin_leaves 216 55.0 179.07
s7c3 k10 r1 spalin_leaves 216 55.0 0.833333
s7c3 k10 r1 spalin_leaves 216 21.0 0.833333
s7c3 k10 r1 spalin_leaves 216 15.0 45.4058
s7c3 k10 r1 spalin_leaves 216 15.0 0.833333
s7c3 k10 r1 spalin_leaves 216 52.0 136.002
s7c3 k10 r1 spalin_leaves 216 42.0 0.833333
s7c3 k10 r1 spalin_leaves 216 42.0 77.238
s7c3 k10 r1 spalin_leaves 216 19.0 35.4338
s7c3 k10 r1 spalin_leaves 216 16.0 0.833333
s7c3 k10 r1 spalin_leaves 216 16.0 86.0778
s7c3 k10 r1 spalin_leaves 216 41.0 0.833333
s7c3 k10 r1 spalin_leaves 216 41.0 186.407
s7c3 k10 r1 spalin_leaves 216 19.0 26.7035
s7c3 k10 r1 spalin_leaves 216 9.0 40.0077
s7c3 k10 r1 spalin_leaves 216 9.0 0.833333
s7c3 k10 r1 spalin_leaves 216 5.0 0.833333
s7c3 k10 r1 spalin_leaves 216 5.0 42.289
s7c3 k10 r1 spalin_leaves 216 14.0 33.8285
s7c5 k10 r1 problin virtual 0 0
s7c5 k10 r1 problin 45 44.0 86.419
s7c5 k10 r1 problin 115 70.0 37.163
s7c5 k10 r1 problin 159 114.0 113.21
s7c5 k10 r1 problin 166 51.0 130.35
s7c5 k10 r1 problin 173 58.0 62.7733
s7c5 k10 r1 problin 186 185.0 138.306
s7c5 k10 r1 problin 205 46.0 274.777
s7c5 k10 r1 problin 207 41.0 0.833333
s7c5 k10 r1 problin 208 49.0 169.828
s7c5 k10 r1 problin 210 44.0 0.833333
s7c5 k10 r1 problin 215 42.0 0.833333
s7c5 k10 r1 problin 216 9.0 0.833333
s7c5 k10 r1 problin 216 9.0 115.525
s7c5 k10 r1 problin 216 8.0 0.833333
s7c5 k10 r1 problin 216 8.0 0.833333
s7c5 k10 r1 problin 216 11.0 274.777
s7c5 k10 r1 problin 216 11.0 274.777
s7c5 k10 r1 problin 216 30.0 48.0512
s7c5 k10 r1 problin 216 30.0 0.833333
s7c5 k10 r1 problin 216 43.0 0.833333
s7c5 k10 r1 problin 216 1.0 0.833333
s7c5 k10 r1 problin 216 1.0 0.833333
s7c5 k10 r1 problin 216 6.0 0.833333
s7c5 k10 r1 problin 216 6.0 0.833333
s7c5 k10 r1 spalin_all virtual 0 0
s7c5 k10 r1 spalin_all 45 44.0 55.2075
s7c5 k10 r1 spalin_all 115 70.0 62.4652
s7c5 k10 r1 spalin_all 159 114.0 203.15
s7c5 k10 r1 spalin_all 166 51.0 166.608
s7c5 k10 r1 spalin_all 173 58.0 78.3835
s7c5 k10 r1 spalin_all 186 185.0 142.404
s7c5 k10 r1 spalin_all 205 46.0 274.777
s7c5 k10 r1 spalin_all 207 41.0 65.5187
s7c5 k10 r1 spalin_all 208 49.0 87.5323
s7c5 k10 r1 spalin_all 210 44.0 69.1315
s7c5 k10 r1 spalin_all 215 42.0 51.0517
s7c5 k10 r1 spalin_all 216 9.0 12.7193
s7c5 k10 r1 spalin_all 216 9.0 71.4727
s7c5 k10 r1 spalin_all 216 8.0 47.7915
s7c5 k10 r1 spalin_all 216 8.0 27.49
s7c5 k10 r1 spalin_all 216 11.0 25.0492
s7c5 k10 r1 spalin_all 216 11.0 16.7587
s7c5 k10 r1 spalin_all 216 30.0 103.62
s7c5 k10 r1 spalin_all 216 30.0 35.7725
s7c5 k10 r1 spalin_all 216 43.0 62.6287
s7c5 k10 r1 spalin_all 216 1.0 12.0387
s7c5 k10 r1 spalin_all 216 1.0 20.2135
s7c5 k10 r1 spalin_all 216 6.0 5.94788
s7c5 k10 r1 spalin_all 216 6.0 21.8343
s7c5 k10 r1 spalin_leaves virtual 0 0
s7c5 k10 r1 spalin_leaves 45 44.0 70.0095
s7c5 k10 r1 spalin_leaves 115 70.0 0.833333
s7c5 k10 r1 spalin_leaves 159 114.0 0.833333
s7c5 k10 r1 spalin_leaves 166 51.0 115.14
s7c5 k10 r1 spalin_leaves 173 58.0 93.0317
s7c5 k10 r1 spalin_leaves 186 185.0 111.54
s7c5 k10 r1 spalin_leaves 205 46.0 274.777
s7c5 k10 r1 spalin_leaves 207 41.0 63.5702
s7c5 k10 r1 spalin_leaves 208 49.0 213.142
s7c5 k10 r1 spalin_leaves 210 44.0 0.833333
s7c5 k10 r1 spalin_leaves 215 42.0 109.539
s7c5 k10 r1 spalin_leaves 216 9.0 0.833335
s7c5 k10 r1 spalin_leaves 216 9.0 111.996
s7c5 k10 r1 spalin_leaves 216 8.0 0.833333
s7c5 k10 r1 spalin_leaves 216 8.0 100.959
s7c5 k10 r1 spalin_leaves 216 11.0 0.833333
s7c5 k10 r1 spalin_leaves 216 11.0 77.861
s7c5 k10 r1 spalin_leaves 216 30.0 144.482
s7c5 k10 r1 spalin_leaves 216 30.0 0.833333
s7c5 k10 r1 spalin_leaves 216 43.0 0.833333
s7c5 k10 r1 spalin_leaves 216 1.0 43.2728
s7c5 k10 r1 spalin_leaves 216 1.0 0.833338
s7c5 k10 r1 spalin_leaves 216 6.0 38.3992
s7c5 k10 r1 spalin_leaves 216 6.0 0.833333
s8c1 k10 r1 problin 26 25.0 0
s8c1 k10 r1 problin 73 47.0 11.1814
s8c1 k10 r1 problin 76 50.0 45.1645
s8c1 k10 r1 problin 140 64.0 42.1383
s8c1 k10 r1 problin 157 84.0 61.3705
s8c1 k10 r1 problin 168 95.0 92.6498
s8c1 k10 r1 problin 194 54.0 146.883
s8c1 k10 r1 problin 197 121.0 36.3068
s8c1 k10 r1 problin 198 58.0 146.677
s8c1 k10 r1 problin 203 46.0 94.057
s8c1 k10 r1 problin 208 51.0 46.008
s8c1 k10 r1 problin 216 48.0 130.357
s8c1 k10 r1 problin 216 22.0 0.833333
s8c1 k10 r1 problin 216 19.0 0.833333
s8c1 k10 r1 problin 216 19.0 0.833333
s8c1 k10 r1 problin 216 48.0 62.7797
s8c1 k10 r1 problin 216 13.0 0.833333
s8c1 k10 r1 problin 216 13.0 0.833333
s8c1 k10 r1 problin 216 8.0 48.051
s8c1 k10 r1 problin 216 8.0 0.833333
s8c1 k10 r1 problin 216 18.0 0.833333
s8c1 k10 r1 problin 216 18.0 115.732
s8c1 k10 r1 problin 216 22.0 0.833333
s8c1 k10 r1 spalin_all 26 25.0 0
s8c1 k10 r1 spalin_all 73 47.0 16.0852
s8c1 k10 r1 spalin_all 76 50.0 62.1805
s8c1 k10 r1 spalin_all 140 64.0 47.648
s8c1 k10 r1 spalin_all 157 84.0 83.5182
s8c1 k10 r1 spalin_all 168 95.0 69.4932
s8c1 k10 r1 spalin_all 194 54.0 171.853
s8c1 k10 r1 spalin_all 197 121.0 67.2383
s8c1 k10 r1 spalin_all 198 58.0 144.077
s8c1 k10 r1 spalin_all 203 46.0 80.3383
s8c1 k10 r1 spalin_all 208 51.0 47.6663
s8c1 k10 r1 spalin_all 216 48.0 124.785
s8c1 k10 r1 spalin_all 216 22.0 27.557
s8c1 k10 r1 spalin_all 216 19.0 23.8972
s8c1 k10 r1 spalin_all 216 19.0 36.3995
s8c1 k10 r1 spalin_all 216 48.0 66.8035
s8c1 k10 r1 spalin_all 216 13.0 34.9577
s8c1 k10 r1 spalin_all 216 13.0 7.93837
s8c1 k10 r1 spalin_all 216 8.0 51.8625
s8c1 k10 r1 spalin_all 216 8.0 0.833333
s8c1 k10 r1 spalin_all 216 18.0 23.9853
s8c1 k10 r1 spalin_all 216 18.0 75.3183
s8c1 k10 r1 spalin_all 216 22.0 55.578
s8c1 k10 r1 spalin_leaves 26 25.0 0
s8c1 k10 r1 spalin_leaves 73 47.0 0.833333
s8c1 k10 r1 spalin_leaves 76 50.0 55.997
s8c1 k10 r1 spalin_leaves 140 64.0 0.833333
s8c1 k10 r1 spalin_leaves 157 84.0 64.7215
s8c1 k10 r1 spalin_leaves 168 95.0 103.831
s8c1 k10 r1 spalin_leaves 194 54.0 160.918
s8c1 k10 r1 spalin_leaves 197 121.0 0.833333
s8c1 k10 r1 spalin_leaves 198 58.0 165.646
s8c1 k10 r1 spalin_leaves 203 46.0 61.7633
s8c1 k10 r1 spalin_leaves 208 51.0 0.833335
s8c1 k10 r1 spalin_leaves 216 48.0 84.7952
s8c1 k10 r1 spalin_leaves 216 22.0 41.1563
s8c1 k10 r1 spalin_leaves 216 19.0 0.833333
s8c1 k10 r1 spalin_leaves 216 19.0 72.655
s8c1 k10 r1 spalin_leaves 216 48.0 0.833333
s8c1 k10 r1 spalin_leaves 216 13.0 45.6433
s8c1 k10 r1 spalin_leaves 216 13.0 0.833333
s8c1 k10 r1 spalin_leaves 216 8.0 53.9087
s8c1 k10 r1 spalin_leaves 216 8.0 0.833333
s8c1 k10 r1 spalin_leaves 216 18.0 0.833333
s8c1 k10 r1 spalin_leaves 216 18.0 131.276
s8c1 k10 r1 spalin_leaves 216 22.0 0.833333
s8c3 k10 r1 problin 61 60.0 0
s8c3 k10 r1 problin 114 53.0 51.3618
s8c3 k10 r1 problin 123 62.0 23.973
s8c3 k10 r1 problin 161 47.0 31.284
s8c3 k10 r1 problin 161 47.0 65.4685
s8c3 k10 r1 problin 169 46.0 21.5235
s8c3 k10 r1 problin 172 49.0 42.145
s8c3 k10 r1 problin 202 41.0 130.352
s8c3 k10 r1 problin 203 42.0 62.6373
s8c3 k10 r1 problin 207 46.0 96.167
s8c3 k10 r1 problin 208 47.0 211.692
s8c3 k10 r1 problin 213 44.0 167.5
s8c3 k10 r1 problin 214 42.0 146.879
s8c3 k10 r1 problin 215 43.0 146.879
s8c3 k10 r1 problin 216 13.0 67.7162
s8c3 k10 r1 problin 216 3.0 0.833333
s8c3 k10 r1 problin 216 47.0 51.9783
s8c3 k10 r1 problin 216 2.0 0.833333
s8c3 k10 r1 problin 216 2.0 0.833333
s8c3 k10 r1 problin 216 1.0 0.833333
s8c3 k10 r1 problin 216 1.0 0.833333
s8c3 k10 r1 problin 216 13.0 0.833333
s8c3 k10 r1 problin 216 14.0 0.833333
s8c3 k10 r1 problin 216 14.0 0.833333
s8c3 k10 r1 problin 216 8.0 0.833333
s8c3 k10 r1 problin 216 8.0 0.833333
s8c3 k10 r1 problin 216 9.0 0.833333
s8c3 k10 r1 problin 216 9.0 0.833333
s8c3 k10 r1 problin 216 3.0 0.833333
s8c3 k10 r1 spalin_all 61 60.0 0
s8c3 k10 r1 spalin_all 114 53.0 31.1278
s8c3 k10 r1 spalin_all 123 62.0 5.0215
s8c3 k10 r1 spalin_all 161 47.0 62.2097
s8c3 k10 r1 spalin_all 161 47.0 46.8137
s8c3 k10 r1 spalin_all 169 46.0 51.6507
s8c3 k10 r1 spalin_all 172 49.0 76.1672
s8c3 k10 r1 spalin_all 202 41.0 80.4188
s8c3 k10 r1 spalin_all 203 42.0 24.383
s8c3 k10 r1 spalin_all 207 46.0 41.5058
s8c3 k10 r1 spalin_all 208 47.0 161.627
s8c3 k10 r1 spalin_all 213 44.0 128.502
s8c3 k10 r1 spalin_all 214 42.0 77.8338
s8c3 k10 r1 spalin_all 215 43.0 93.0972
s8c3 k10 r1 spalin_all 216 13.0 63.856
s8c3 k10 r1 spalin_all 216 3.0 12.2366
s8c3 k10 r1 spalin_all 216 47.0 30.7828
s8c3 k10 r1 spalin_all 216 2.0 4.74203
s8c3 k10 r1 spalin_all 216 2.0 12.7369
s8c3 k10 r1 spalin_all 216 1.0 14.8293
s8c3 k10 r1 spalin_all 216 1.0 7.17032
s8c3 k10 r1 spalin_all 216 13.0 14.5742
s8c3 k10 r1 spalin_all 216 14.0 48.9488
s8c3 k10 r1 spalin_all 216 14.0 27.1482
s8c3 k10 r1 spalin_all 216 8.0 8.74105
s8c3 k10 r1 spalin_all 216 8.0 43.882
s8c3 k10 r1 spalin_all 216 9.0 14.9729
s8c3 k10 r1 spalin_all 216 9.0 15.6109
s8c3 k10 r1 spalin_all 216 3.0 13.2974
s8c3 k10 r1 spalin_leaves 61 60.0 0
s8c3 k10 r1 spalin_leaves 114 53.0 26.5705
s8c3 k10 r1 spalin_leaves 123 62.0 0.833333
s8c3 k10 r1 spalin_leaves 161 47.0 0.833333
s8c3 k10 r1 spalin_leaves 161 47.0 0.833333
s8c3 k10 r1 spalin_leaves 169 46.0 0.833333
s8c3 k10 r1 spalin_leaves 172 49.0 0.833333
s8c3 k10 r1 spalin_leaves 202 41.0 106.322
s8c3 k10 r1 spalin_leaves 203 42.0 67.9327
s8c3 k10 r1 spalin_leaves 207 46.0 104.989
s8c3 k10 r1 spalin_leaves 208 47.0 253.553
s8c3 k10 r1 spalin_leaves 213 44.0 204.827
s8c3 k10 r1 spalin_leaves 214 42.0 175.478
s8c3 k10 r1 spalin_leaves 215 43.0 230.955
s8c3 k10 r1 spalin_leaves 216 13.0 91.6872
s8c3 k10 r1 spalin_leaves 216 3.0 30.9333
s8c3 k10 r1 spalin_leaves 216 47.0 59.0087
s8c3 k10 r1 spalin_leaves 216 2.0 24.9937
s8c3 k10 r1 spalin_leaves 216 2.0 0.833333
s8c3 k10 r1 spalin_leaves 216 1.0 0.833333
s8c3 k10 r1 spalin_leaves 216 1.0 31.7818
s8c3 k10 r1 spalin_leaves 216 13.0 0.833333
s8c3 k10 r1 spalin_leaves 216 14.0 92.8442
