model treeID cellID true_x true_y estimated_x estimated_y
student-t s5c12 42_2 171.0 300.0 165.1617740301097 297.6119975196744
student-t s5c12 86_5 157.0 298.0 165.79947035409398 298.43497665503196
student-t s5c12 132_11 171.0 286.0 175.3188012241159 297.4726243353448
student-t s5c12 178_18 175.0 277.0 177.91841783121265 285.59867480669425
student-t s5c12 172_15 187.0 306.0 181.20592866942914 306.831639768457
student-t s5c12 213_24 163.0 307.0 166.56243705952195 311.68179953443183
student-t s5c12 209_21 203.0 316.0 201.43240213765839 310.9378855462906
student-t s5c12 130_9 149.0 309.0 157.38327488449164 300.17963183903976
student-t s5c12 180_15 146.0 292.0 140.44161471516173 287.6617882569726
student-t s5c12 176_13 168.0 309.0 163.36989935535894 313.72453461505154
student-t s5c12 85_3 175.0 297.0 170.03255626349514 294.1281421109848
student-t s5c12 129_7 156.0 294.0 160.8579515610781 291.4394080273602
student-t s5c12 170_9 146.0 275.0 141.3517081903215 286.8762389237504
student-t s5c12 213_14 146.0 274.0 146.60690848731062 276.39591005699384
student-t s5c12 205_10 117.0 286.0 118.70118881913565 291.30597696711516
student-t s5c12 169_10 170.0 295.0 170.01918925625046 293.42717554013035
student-t s5c12 215_17 155.0 291.0 155.80459458075381 292.0937367384925
student-t s5c12 209_16 200.0 299.0 194.4789058469098 296.58120168567615
student-t s5c12 124_5 184.0 271.0 183.0218264469131 293.35787698472325
student-t s5c12 165_5 179.0 266.0 180.32116779567812 282.26257461848223
student-t s5c12 205_5 155.0 273.0 165.54526852341561 272.59990002916265
student-t s5c12 204_3 197.0 288.0 191.70463277761723 281.24245156885837
student-t s5c12 162_5 194.0 291.0 198.6894839508019 302.7890645564659
student-t s5c12 203_5 208.0 330.0 200.17870670400345 327.078414060665
student-t s5c12 199_7 209.0 296.0 212.2617171311866 292.7697205807259
student-t s5c13 63_1 109.0 360.0 116.28256051561384 346.5971284251151
student-t s5c13 119_3 100.0 339.0 106.74783126518673 336.09718744033796
student-t s5c13 168_5 93.0 328.0 97.45815466967356 331.26952773916184
student-t s5c13 215_9 85.0 317.0 85.85715477463863 317.65010442850723
student-t s5c13 164_4 110.0 333.0 107.58733797219753 332.25051461666993
student-t s5c13 211_9 111.0 346.0 109.91150941316849 346.7555306433401
student-t s5c13 208_8 102.0 318.0 106.23532343250689 314.10365829709843
student-t s5c13 118_1 121.0 360.0 126.67809273289954 355.2080548997546
student-t s5c13 166_3 123.0 349.0 129.68612389561227 349.8929501912734
student-t s5c13 215_5 122.0 359.0 123.4087003073806 356.827320330404
student-t s5c13 209_4 136.0 337.0 137.9907138560998 338.77276731228267
student-t s5c13 164_1 128.0 370.0 132.3405666336126 367.86899056213406
student-t s5c13 214_3 145.0 369.0 143.6548664839727 368.4862088445767
student-t s5c13 209_1 129.0 379.0 127.93836693977384 379.61713313623073
student-t s5c13 62_2 119.0 355.0 114.11535789110242 350.1685438636098
student-t s5c13 122_5 137.0 364.0 142.95171212468824 357.9276030403043
student-t s5c13 189_11 143.0 348.0 159.74912532680625 342.4369300313209
student-t s5c13 182_9 138.0 373.0 153.52332251618955 381.206265986461
student-t s5c2 45_1 346.0 396.0 348.2348236111529 417.8020991810509
student-t s5c2 93_2 348.0 418.0 346.45296051644203 420.79070109048365
student-t s5c2 154_5 357.0 439.0 356.7064509112956 427.97630299653946
student-t s5c2 195_11 345.0 422.0 353.5233310362936 424.0630376185589
student-t s5c2 193_7 364.0 433.0 366.42477254030433 436.41420235355946
student-t s5c2 150_5 341.0 415.0 334.6074403830942 417.67952170716524
student-t s5c2 188_9 345.0 407.0 342.21807539717804 410.95535650405304
student-t s5c2 187_7 313.0 428.0 318.6191426113908 422.14694848960977
student-t s5c2 93_1 332.0 390.0 350.0149406775135 414.8162583393539
student-t s5c2 150_1 322.0 405.0 324.029646169946 410.2156584500967
student-t s5c2 194_1 294.0 409.0 304.17137582396487 406.8423771645088
student-t s5c2 193_2 325.0 407.0 324.40064100946665 410.0483103610386
student-t s5c2 146_2 378.0 390.0 376.94896448401437 415.7854339498876
student-t s5c2 189_3 370.0 410.0 376.23830362557345 410.69686295439607
student-t s5c2 188_4 395.0 412.0 398.48822979221336 421.54325275589457
student-t s5c3 48_1 296.0 359.0 285.4863523178897 345.62359710682813
student-t s5c3 95_1 298.0 383.0 279.1831537520227 360.72360169081804
student-t s5c3 137_3 298.0 387.0 288.3680909823823 378.5650543130761
student-t s5c3 133_1 267.0 372.0 265.1964465786411 357.46991097863184
student-t s5c3 177_3 259.0 335.0 252.22742823910573 344.8232111067088
student-t s5c3 213_7 242.0 326.0 240.4235397629071 328.63280362447944
student-t s5c3 212_5 259.0 350.0 253.32915962322326 349.6810468847173
student-t s5c3 172_1 280.0 377.0 262.67039645238185 365.003877763661
student-t s5c3 211_3 267.0 362.0 265.2735869522164 358.9048362208972
student-t s5c3 210_1 262.0 383.0 257.64214773837193 378.9061473207149
student-t s5c3 91_2 287.0 338.0 283.07782695034524 332.8423027990962
student-t s5c3 147_7 301.0 323.0 285.5064116646273 317.70524070687776
student-t s5c3 189_9 283.0 307.0 276.1474950535236 304.6412861224601
student-t s5c3 189_8 304.0 329.0 296.8634624201625 319.33995693926033
student-t s5c3 145_5 282.0 356.0 277.68391518571383 331.4055528300873
student-t s5c3 190_5 280.0 353.0 281.3723551283935 334.89854522860475
student-t s5c3 186_6 276.0 319.0 270.1404394920682 327.1199371382829
student-t s5c3 42_2 310.0 352.0 302.42106747125933 343.93808509285503
student-t s5c3 90_5 305.0 338.0 304.21341623154086 330.3848414627874
student-t s5c3 152_15 334.0 317.0 314.1751599926272 306.3411860584452
student-t s5c3 193_22 333.0 307.0 324.63639883044317 306.8437875173689
student-t s5c3 192_23 314.0 294.0 310.58209106144596 290.8781012243801
student-t s5c3 149_13 306.0 348.0 297.04131644469805 335.0227148655305
student-t s5c3 199_21 314.0 344.0 307.93040872187333 337.1115145384079
student-t s5c3 190_18 290.0 338.0 282.579992293956 336.5198036536898
student-t s5c3 83_3 312.0 370.0 308.697816080836 354.5588926347279
student-t s5c3 132_5 313.0 380.0 306.3135213419922 368.9781576402112
student-t s5c3 173_9 306.0 383.0 297.86113845342544 381.81085073761676
student-t s5c3 210_15 304.0 389.0 304.57574617467185 392.1820076767542
student-t s5c3 173_8 321.0 371.0 312.6721720498563 368.2176719189124
student-t s5c3 210_14 312.0 356.0 309.4276014740328 361.22205285660266
student-t s5c3 210_13 322.0 373.0 321.8226773665043 374.49717208744704
student-t s5c3 126_6 321.0 352.0 317.48267813679826 353.3072594748536
student-t s5c3 172_10 324.0 341.0 319.39685399884576 341.24245947211017
student-t s5c3 211_21 327.0 355.0 331.1186774844131 353.05592157928857
student-t s5c3 206_18 315.0 320.0 310.79167714107706 319.693266292253
student-t s5c4 14_1 415.0 273.0 446.3376391273654 273.8233290652952
student-t s5c4 76_1 419.0 279.0 450.5049999099798 286.97458879096
student-t s5c4 134_3 426.0 279.0 461.1649730891008 282.615222899366
student-t s5c4 189_7 442.0 295.0 452.5357055154709 292.13900771729413
student-t s5c4 183_4 477.0 283.0 478.796262666932 270.1642533410569
student-t s5c4 129_1 427.0 296.0 444.4953388926834 302.65848460430834
student-t s5c4 183_3 412.0 293.0 421.0088619999367 297.38095152294164
student-t s5c4 215_5 412.0 277.0 411.2039084288084 277.91407458605755
student-t s5c4 175_1 444.0 316.0 457.6806167508597 321.68218593202187
student-t s5c4 213_2 460.0 318.0 464.1962805382601 315.7499604360129
student-t s5c4 70_2 417.0 267.0 442.57478994779194 261.98422982045116
student-t s5c4 139_7 428.0 244.0 451.1992984338092 248.15550102781768
student-t s5c4 194_13 467.0 227.0 470.57854601929614 235.58689326468195
student-t s5c4 192_11 434.0 251.0 440.21039417350283 249.58242747855658
student-t s5c4 130_4 404.0 282.0 430.83199360980774 261.3062192826272
student-t s5c4 214_10 415.0 296.0 417.49518865937375 292.6673673263935
student-t s5c4 198_10 421.0 239.0 428.4094222910579 235.60331558959533
student-t s5c5 35_1 374.0 273.0 375.6261340389246 260.1298574847442
student-t s5c5 88_1 388.0 273.0 384.05784580117603 250.39409958721993
student-t s5c5 141_3 397.0 249.0 390.43202692935034 236.7255307249375
student-t s5c5 185_5 389.0 250.0 392.3023814410782 238.40313658139277
student-t s5c5 183_6 397.0 220.0 393.66290302090505 224.19267735627275
student-t s5c5 134_1 389.0 271.0 385.77761484153456 253.5030703349333
student-t s5c5 178_1 370.0 260.0 371.8911415887359 255.8583665154056
student-t s5c5 176_2 413.0 253.0 400.86766955118725 254.089813463033
student-t s5c5 80_2 370.0 266.0 368.4853988833491 268.36686420581043
student-t s5c5 130_5 367.0 269.0 353.6662610247819 266.7121354994832
student-t s5c5 177_9 348.0 281.0 344.99548541683725 277.2985884493878
student-t s5c5 213_12 342.0 265.0 342.14400078413047 265.52337158560084
student-t s5c5 176_8 349.0 241.0 349.02783796100306 254.67574664227052
student-t s5c5 212_14 338.0 249.0 336.8913928272843 251.20840027341302
student-t s5c5 211_16 357.0 247.0 356.921809715948 249.15802333554345
student-t s5c5 127_3 381.0 290.0 374.3991747116762 278.6426677678413
student-t s5c5 181_9 376.0 274.0 375.60541339542937 273.78063652242554
student-t s5c5 176_5 374.0 294.0 379.4465951393142 294.37642020626873
student-t s5c5 214_7 383.0 311.0 379.97347776386806 310.2599328011401
student-t s5c6 19_1 293.0 197.0 294.7584954436907 201.6042356978837
student-t s5c6 104_1 301.0 219.0 297.5192329041078 238.2165418211083
student-t s5c6 201_1 326.0 251.0 321.6258065677419 255.49332202033162
student-t s5c6 197_2 278.0 255.0 278.08328678898135 256.59104910517885
student-t s5c7 20_1 277.0 186.0 274.2767571301079 163.14123472973057
student-t s5c7 63_1 302.0 191.0 291.2707651994061 157.4155872762049
student-t s5c7 126_1 303.0 189.0 289.96732323911783 159.8342019557701
student-t s5c7 194_3 288.0 175.0 292.92602283292297 156.9926900075737
student-t s5c7 175_1 282.0 180.0 286.8178259675218 163.77250630472088
student-t s5c7 123_2 321.0 163.0 317.7407327622295 146.97132498377
student-t s5c7 173_3 341.0 167.0 329.0270253572012 145.31391047926928
student-t s5c7 171_4 337.0 146.0 325.88678398453635 140.31397867507374
student-t s5c7 214_7 330.0 130.0 338.21563196780653 132.68198468154105
student-t s5c7 61_2 279.0 166.0 271.1673612754075 154.341547398344
student-t s5c7 120_3 298.0 159.0 285.9762119317356 146.98089958550034
student-t s5c7 167_6 361.0 156.0 327.02501082614265 147.8530617141884
student-t s5c7 205_12 330.0 152.0 331.3740848171485 145.39968358573253
student-t s5c7 204_13 346.0 154.0 347.8702417878356 150.9333004666299
student-t s5c7 167_5 273.0 166.0 267.18550676203057 140.23122999549298
student-t s5c7 207_9 272.0 146.0 263.93315408772054 146.2809401376398
student-t s5c7 201_10 259.0 130.0 257.14502738913234 129.9409615344452
student-t s5c7 111_4 243.0 169.0 254.27838313986544 150.00201472114844
student-t s5c7 179_14 251.0 156.0 244.22989567955696 140.82127228250545
student-t s5c7 175_11 237.0 172.0 243.1045856479934 152.98845379720504
student-t s5c7 18_2 251.0 192.0 263.6568534852347 175.77804125317965
student-t s5c7 64_7 273.0 189.0 272.95878036632126 183.1456552373739
student-t s5c7 112_9 263.0 216.0 268.72633451354227 196.7752245404659
student-t s5c7 162_16 256.0 193.0 263.06880730566974 196.70681409084088
student-t s5c7 204_35 262.0 175.0 268.24527879481855 182.44307336847876
student-t s5c7 204_34 248.0 213.0 252.92001108762398 210.90203172657945
student-t s5c7 162_15 267.0 212.0 269.951816921433 211.08167149532824
student-t s5c7 203_32 260.0 199.0 258.7898024049365 203.7329485979234
student-t s5c7 202_30 289.0 227.0 281.9359587497584 231.28829189418258
student-t s5c7 109_9 279.0 185.0 286.4410558404427 178.01600702907814
student-t s5c7 155_18 299.0 164.0 294.05026785173106 160.74197399444049
student-t s5c7 196_34 280.0 136.0 280.38175126977785 138.2778493655182
student-t s5c7 196_33 313.0 171.0 316.69090246965425 166.03670218566936
student-t s5c7 155_17 298.0 206.0 292.1262634260491 189.1655888320284
student-t s5c7 200_33 282.0 206.0 281.3611005036766 200.22531830451064
student-t s5c7 194_29 306.0 198.0 306.90030657232126 189.03960462894563
student-t s5c7 62_4 218.0 204.0 238.40648597096293 184.017776772584
student-t s5c7 119_8 217.0 177.0 229.897453746468 161.59129803491422
student-t s5c7 183_20 217.0 170.0 218.86598189262807 155.95537957629503
student-t s5c7 168_16 225.0 142.0 230.94850048004335 147.870423166347
student-t s5c7 107_5 207.0 227.0 221.97584763053393 214.36180835018064
student-t s5c7 154_9 187.0 249.0 193.43903856679654 233.33745429274552
student-t s5c7 198_19 200.0 246.0 191.9245405004699 242.61803764854534
student-t s5c7 194_16 170.0 252.0 172.2130177209558 239.9445946785498
student-t s5c7 151_10 232.0 227.0 229.13554120263015 221.94922944269942
student-t s5c7 197_20 223.0 242.0 232.47286708774269 243.76198238971605
student-t s5c7 196_21 234.0 204.0 233.11699292787893 210.23318351695826
student-t s5c8 64_1 301.0 52.0 313.42545289454677 71.97423016917897
student-t s5c8 122_3 305.0 52.0 311.6607469987155 61.91834655388571
student-t s5c8 172_6 296.0 46.0 301.583892165087 52.06040508394493
student-t s5c8 214_5 294.0 59.0 296.6996429793162 60.67138440398744
student-t s5c8 170_4 320.0 60.0 319.7746343941396 63.01286440096023
student-t s5c8 211_1 318.0 72.0 321.2947650039395 71.01306545236702
student-t s5c8 208_2 321.0 49.0 324.72176786013534 56.51631088583807
student-t s5c8 116_1 304.0 67.0 315.0059696940795 80.96739913973619
student-t s5c8 168_2 311.0 96.0 305.98747351937715 91.47913573355284
student-t s5c9 82_1 283.0 49.0 244.7652932679632 44.0937550481134
student-t s5c9 136_1 284.0 59.0 258.82464760444975 47.04504052585042
student-t s5c9 189_3 285.0 35.0 284.50137369387176 31.00513456889494
student-t s5c9 185_1 268.0 92.0 250.29370517252528 65.07203230847193
student-t s5c9 131_2 245.0 60.0 232.06346524344855 41.41855391233938
student-t s5c9 187_4 222.0 75.0 222.5461865592338 47.019922258158
student-t s6c1 39_1 258.0 342.0 245.58207316210462 324.1272429098896
student-t s6c1 93_1 258.0 352.0 245.72344418700158 334.1905466490522
student-t s6c1 140_3 267.0 335.0 252.17498811071977 330.75412901757113
student-t s6c1 196_6 246.0 320.0 245.21372803433843 326.8137373893649
student-t s6c1 191_4 294.0 360.0 265.9801885582155 330.612887706876
student-t s6c1 136_1 244.0 343.0 239.94233422070957 345.5649128230453
student-t s6c1 197_3 219.0 334.0 219.4591484143937 347.1180145960422
student-t s6c1 185_1 205.0 340.0 248.75665903100446 357.2006558468348
student-t s6c1 91_2 243.0 332.0 245.44371252709993 314.44584487438067
student-t s6c1 142_5 219.0 292.0 220.41269785720857 296.90067198766957
student-t s6c2 32_1 312.0 203.0 299.68026229498764 235.02854889918328
student-t s6c2 81_3 302.0 224.0 303.83625487600165 228.40051365525892
student-t s6c2 132_6 315.0 216.0 326.66348028184177 217.50617387558827
student-t s6c2 181_5 340.0 221.0 340.1666353313187 226.2768222131476
student-t s6c2 174_5 329.0 199.0 332.34879920980666 199.9552048426521
student-t s6c2 209_8 326.0 195.0 329.20189749904364 184.46406463083295
student-t s6c2 132_5 286.0 226.0 286.7384753884721 232.180036145245
student-t s6c2 179_3 295.0 212.0 282.6458074705652 224.5816205647039
student-t s6c2 75_1 299.0 249.0 296.03434235254736 240.83529982417298
student-t s6c2 122_3 306.0 243.0 301.6635161043795 241.4625242051225
student-t s6c2 173_1 297.0 223.0 297.7587523276752 233.89601807039776
student-t s6c2 215_2 304.0 227.0 304.91294501168653 224.99596164106435
student-t s6c2 215_1 289.0 233.0 287.16935499913524 236.45263904054437
student-t s6c2 116_1 290.0 243.0 287.51893828441507 245.80763542125302
student-t s6c3 19_1 426.0 227.0 402.68293126029346 234.9556150937853
student-t s6c3 72_3 423.0 224.0 407.9851094700132 232.1884272518117
student-t s6c3 118_6 415.0 207.0 401.2462027479251 205.64320854246267
student-t s6c3 170_14 401.0 185.0 400.5642128703776 178.2042871604396
student-t s6c3 210_20 396.0 181.0 399.67178309602735 182.4248538903297
student-t s6c3 209_20 400.0 154.0 400.9228021382768 151.95798906883635
student-t s6c3 166_11 404.0 208.0 394.8625645885667 203.83347166803588
student-t s6c3 214_22 379.0 195.0 378.1945616576513 195.9477329649473
student-t s6c3 209_17 403.0 212.0 403.3111706442332 209.21126717020155
student-t s6c3 117_4 419.0 251.0 419.3602519784388 254.2999465261563
student-t s6c3 168_8 411.0 276.0 412.5635938420321 275.3980340055313
student-t s6c3 210_13 422.0 294.0 417.63165614428686 291.74929601161966
student-t s6c3 161_7 436.0 246.0 437.409427723526 256.93826033103926
student-t s6c3 212_17 439.0 239.0 441.3430766795001 244.71122433335475
student-t s6c3 70_1 407.0 232.0 397.5822020476583 237.61788820316943
student-t s6c3 119_1 393.0 254.0 389.64075929075506 249.79064756597816
student-t s6c3 171_3 384.0 238.0 382.5001981729606 244.88783547534786
student-t s6c3 212_5 375.0 249.0 375.46902877102815 245.46826611966915
student-t s6c3 165_1 385.0 271.0 388.5430773105013 266.22859952922164
student-t s6c3 208_1 381.0 287.0 388.9568549375224 287.6383989091868
student-t s6c3 202_2 384.0 265.0 387.30407345225336 262.2529923442255
student-t s6c3 114_2 402.0 227.0 400.2346469791372 229.20932448317583
student-t s6c3 162_3 420.0 244.0 412.58588043785113 238.17283547785
student-t s6c3 207_7 421.0 233.0 419.33064024417513 230.48927228512088
student-t s6c3 160_4 394.0 213.0 391.4329017027434 210.59147686262205
student-t s6c3 215_11 388.0 229.0 388.55434921149885 226.32965151314187
student-t s6c3 204_9 383.0 163.0 385.4236583020499 168.13269695252757
student-t s7c1 4_1 165.0 362.0 143.4087605561136 370.2903763467045
student-t s7c1 67_3 160.0 353.0 144.53756870950878 364.9167626005186
student-t s7c1 123_7 150.0 350.0 144.95780042392994 353.2802843532891
student-t s7c1 182_13 152.0 355.0 151.5520860144613 356.7636064333482
student-t s7c1 173_12 145.0 331.0 139.7595778059198 339.64977902088447
student-t s7c1 212_23 130.0 339.0 129.83446128845486 340.4539424679037
